doc_id	sentence_id	sentence
wiki_15441	3	La carrière musicale de Joseph Haydn couvre toute la période classique, allant de la fin de la musique baroque aux débuts du romantisme.
wiki_15441	4	Il est à la fois le pont et le moteur qui a permis cette évolution.
wiki_15441	5	L'image du « papa Haydn » ne vient pas des titres de « père de la symphonie » ou « père du quatuor à cordes » généreusement décernés au XIXe siècle et même de nos jours.
wiki_15441	6	La création de ces genres relève d'une genèse un peu plus complexe, mais Haydn a très largement contribué à leur émergence et leur consolidation.
wiki_15643	1	Le dango (団子?) ou odango est une boulette faite à base de mochi, une pâte de riz gluant et d'eau.
wiki_15643	2	Elle est souvent servie avec du thé vert.
wiki_15643	3	Les dango sont mangées toute l'année, mais il y a des variétés (goût, forme) correspondant à certaines saisons et à certaines régions du Japon.
wiki_15643	4	On les mange le plus souvent en brochette de trois ou quatre dango.
wiki_15643	5	Une variété de dango de l'île de Hokkaidō est faite avec de la farine de pomme de terre et cuite avec du shoyu (sauce de soja).
wiki_15956	1	Stevia est un genre de la famille des Asteraceae.
wiki_15956	2	Il regroupe environ 240 espèces d'herbes aromatiques ou d'arbrisseaux dont quelques-unes contiennent des édulcorants naturels, notamment Stevia eupatoria et Stevia rebaudiana, connues sous le nom générique de stevias.
wiki_15956	3	Originaire d’Amérique du Sud, cette plante pousse à l'état sauvage dans des prairies ou des massifs montagneux, sous un climat semi-aride.
wiki_15956	4	Sa faible teneur en glucides en fait un ingrédient alimentaire substitut du saccharose.
wiki_15956	5	De plus, son effet négligeable sur le taux de glucose dans le sang en fait un édulcorant compatible avec les régimes pour diabétiques et les régimes hypoglycémiques.
wiki_15956	6	Néanmoins, en plus d'être parfois réputé difficile à doser du fait de sa forte concentration, le goût de son principe actif pris individuellement n'est pas très proche de celui du sucre, c'est pourquoi les produits vendus sous le nom de « stévia » sur le marché européen contiennent le plus souvent une grande quantité de polyols (par exemple, de l'érythritol, dont le pouvoir sucrant est moindre et pouvant provoquer des effets laxatifs à forte dose), voire du lactose et une petite quantité d'extrait de stévia.
wiki_16002	1	Le carnaval d'Aoussou est un événement festif et culturel annuel qui se déroule chaque 24 juillet à Sousse en Tunisie.
wiki_16002	2	C'est un défilé composé de chars symboliques, de fanfares et de troupes folkloriques de Tunisie et d'ailleurs qui a lieu près de la plage de Boujaafar, à la veille du début d'Aoussou, terme désignant la canicule du mois d'août selon le calendrier berbère.
wiki_16002	3	À l'origine c'est une fête païenne (Neptunalia) célébrant le dieu de la mer, Neptune à l'époque romaine, qui remonte aux Phéniciens : l'appellation d'Aoussou serait une déformation d'Océan.
wiki_16002	4	Ce culte s'est métamorphosé avec le temps et a perdu toute connotation religieuse.
wiki_16002	5	À l'époque moderne, le festival est récupéré par le pouvoir pour sa propagande politique.
wiki_16002	6	Organisé par l'Association du carnaval d'Aoussou, sa première session a lieu en 1958 et sa dernière session sous la présidence de Zine el-Abidine Ben Ali, la 52e, a lieu en 2010.
wiki_16002	7	Après une interruption en 2011, le ministère de la Culture annonce le retour du festival en 2014.
wiki_16002	8	Annulé en 2014 pour des raisons organisationnelles et financières, le festival revient en 2015.
wiki_16081	1	Les routières ou GT (Grand Tourisme) sont des motocyclettes massives, lourdes, très confortables, et généralement chères.
wiki_16081	2	Elles sont particulièrement adaptées aux longs trajets routiers.
wiki_16081	3	Leur cylindrée moyenne est de 1 000 cm3 avec un comportement moteur sain, sage et progressif.
wiki_16081	4	L'accent est mis sur le confort des passagers, la durée de vie mécanique, l'agrément de conduite et la fonctionnalité.
wiki_16081	5	Dans cette même catégorie, une distinction est faite entre les motos routières pures (GT) et les modèles se rapprochant des sportives.
wiki_16081	6	Les motos GT sont les plus volumineuses et les plus puissantes.
wiki_16081	7	On y rencontre par exemple la GoldWing et l'Electra Glide CVO avec une cylindrée de 1 800 cm3 ou la Rocket III qui culmine à 2 300 cm3.
wiki_16092	1	À la différence du paralogisme, erreur dans le raisonnement d'un émetteur de bonne foi, ne cherchant pas à tromper le récepteur, le sophisme est quant à lui prononcé et énoncé avec l'intention cachée de tromper le destinataire ou l'auditoire afin, par exemple, de prendre l'avantage sur lui dans une discussion, dans le cadre d'un désaccord de fond, d'un débat entre deux thèses.
wiki_16092	2	Les sophismes peuvent avoir la forme d'un syllogisme (raisonnement qui repose sur des prémisses insuffisantes ou non pertinentes ou qui procède par enthymème, etc.).
wiki_16092	3	Ils peuvent aussi s'appuyer sur d'autres mécanismes oratoires ou psychologiques jouant par exemple avec l'émotion de l'auditoire, l'ascendant social du locuteur (argument d'autorité) ou des biais cognitifs (comme l'oubli de la fréquence de base) pour emporter l'adhésion temporaire ou conquérir une position dominante au cours d'une dispute ou d'un désaccord.
wiki_16092	4	Dans la Grèce antique, les orateurs qualifiés de sophistes (grec ancien: σοφιστής, sophistes) dont le nom est à l'origine du terme sophisme, enseignaient l'éloquence et l'art de la persuasion par le verbe.
wiki_16092	5	Et c'est pour démasquer leur rhétorique parfois fallacieuse que les philosophes ont couché par écrit les bases de la logique.
wiki_16092	6	Depuis les Réfutations sophistiques d'Aristote, de nombreux philosophes ont ainsi cherché à établir une classification générale des modalités du discours argumentatif et des sophismes pour, le plus souvent, s'en prémunir (Bacon, Mill, Bentham).
wiki_16092	7	Arthur Schopenhauer dans La Dialectique éristique (1830), montre l'efficacité dialectique du sophisme, par sa capacité à orienter la discussion, le discours, l'échange, autour de raisonnements employés à des fins de conversion de l'autre à une opinion plus qu'à des fins de manifestation de la vérité.
wiki_16193	1	Le Nouveau Parti anticapitaliste (NPA) est un parti politique français d'extrême gauche créé en février 2009 à l'issue d'un processus de fondation lancé par la Ligue communiste révolutionnaire (LCR) après l'élection présidentielle de 2007.
wiki_16193	2	Il participe aux élections présidentielles de 2012, de 2017 et de 2022 avec Philippe Poutou récoltant 1,2 %, 1,1 % et 0,8 % des voix.
wiki_16193	3	Une scission éclate à l’occasion du cinquième congrès du parti, en 2022.
wiki_16193	4	Le nom et les symboles du parti font dès lors l'objet d'une querelle entre deux groupes distincts.
wiki_16224	1	Un ou une vélomobile est un cycle protégé par une carrosserie aérodynamique.
wiki_16224	2	La carrosserie a pour but de protéger contre les intempéries et, le plus souvent, d'obtenir un substantiel gain aérodynamique.
wiki_16224	3	Elle peut aussi protéger en cas de chute ou de collision.
wiki_16224	4	En contrepartie, elle représente un poids qui pénalise les montées.
wiki_16224	5	Généralement rigide, elle est soit complète, soit ouverte dans la partie supérieure.
wiki_16224	6	Pour des raisons d'équilibre et pour diminuer la surface frontale, les vélomobiles sont généralement bâtis sur le principe du tricycle couché : le cycliste est assis bas, sur un siège muni d'un dossier incliné en arrière, et le pédalier est en avant.
wiki_16224	7	Le vélomobile peut être pourvu d'une assistance au pédalage.
wiki_16296	1	Lipton est une marque alimentaire britannique spécialisée dans les soupes, le thé et les boissons à base de thé.
wiki_16296	2	Créée dans les années 1870 par Thomas Lipton, elle a été la propriété d'Unilever puis a été rachetée par le fonds CVC Capital Partners.
wiki_16296	3	La marque Lipton se vend dans plus de 150 pays.
wiki_16296	4	La variété de thé la plus vendue par Lipton est Lipton Yellow Label, qui est du thé noir.
wiki_1660	1	L’Empire State Building est un gratte-ciel de style Art déco situé dans l'arrondissement de Manhattan, à New York.
wiki_1660	2	Il est situé dans le quartier de Midtown au 350 de la 5e Avenue, entre les 33e et 34e rues.
wiki_1660	3	Inauguré le 1er mai 1931, il mesure 381 mètres (443,2 avec l’antenne) et compte 102 étages.
wiki_1660	4	En 2022, il est le septième immeuble de la ville de New York par sa hauteur d'antenne, derrière le One World Trade Center et la Central Park Tower.
wiki_1660	5	Il avait retrouvé sa première place à la suite de l'attentat terroriste du 11 septembre 2001 qui a causé la destruction des tours jumelles du World Trade Center, mais l'a reperdue en 2012 avec la construction du One World Trade Center.
wiki_1660	6	L'Empire State Building a été pendant des décennies le plus haut immeuble du monde.
wiki_1660	7	Il tire son nom du surnom de l’État de New York, The Empire State.
wiki_1660	8	Considéré comme l’une des Sept Merveilles du monde moderne par l’American Society of Civil Engineers, l'Empire State Building est un immeuble caractéristique du panorama urbain new-yorkais, et compte parmi les symboles les plus célèbres de New York.
wiki_1660	9	Au 86e étage, un observatoire ouvert au public offre une vue panoramique impressionnante sur New York.
wiki_1660	10	Le sommet de l’édifice est éclairé en fonction des différents événements du calendrier, de la fête nationale américaine au marathon de New York.
wiki_1660	11	L’Empire State Building est présent dans de très nombreux films et séries télévisées se déroulant à New York.
wiki_1660	12	La mise en scène la plus célèbre de l’immeuble se déroule pendant le film King Kong de 1933 dans lequel le gorille géant l’escalade pour échapper à ses poursuivants et aux avions.
wiki_16746	1	Bolsominion (du français « mignon ») est un terme péjoratif utilisé par les opposants de Jair Bolsonaro pour désigner un segment de ses partisans.
wiki_16746	2	Le mot est un amalgame construit par le Bolso-troncature, de la première partie du nom de famille Bolsonaro (surnom ou patronyme de l'actuel président du Brésil), et du terme anglais minion, « serviteur, laquais ».
wiki_16746	3	Le terme gagnait en importance dans les médias brésiliens avec la montée en puissance de Bolsonaro tout au long de sa campagne présidentielle.
wiki_16773	1	Le Grand Canyon ou Grand Cañon, en anglais Grand Canyon, en hopi Ongtupqa, en yavapai Wi:kaʼi:la, est un canyon des États-Unis situé dans le Nord-Ouest de l'Arizona.
wiki_16773	2	La gorge a été creusée par le fleuve Colorado dans le plateau du même nom et l'empilement de couches géologiques de Grand Staircase.
wiki_16773	3	Fondé en 1919, le parc national du Grand Canyon couvre un territoire protégé de 4 927 km2.
wiki_16773	4	Il est fréquenté chaque année par plus de quatre millions et demi de visiteurs.
wiki_16773	5	La diversité et la singularité naturelle et paysagère du site l'ont fait reconnaître patrimoine mondial de l’Humanité par l’UNESCO en 1979.
